x,y,line,algo,step,reward,zeros,sum,biggest,a0,a1,a2,a3,a4,a5,a6,a7,a8,cnt0,cnt2,cnt4,cnt8,cnt16,cnt32,cnt64,cnt128,cnt256,cnt512,cnt1024,cnt2048
108,0,random-9,random,22,108,0,58,16,16,4,2,16,4,2,8,2,4,0,3,3,1,2,0,0,0,0,0,0,0
108,0,random-9,random,23,108,0,58,16,16,4,2,16,4,2,8,2,4,0,3,3,1,2,0,0,0,0,0,0,0
152,2,random-9,random,24,152,2,62,32,4,0,0,32,8,4,8,2,4,2,1,3,2,0,1,0,0,0,0,0,0
152,1,random-9,random,25,152,1,64,32,4,2,0,32,8,4,8,2,4,1,2,3,2,0,1,0,0,0,0,0,0
152,0,random-9,random,26,152,0,66,32,4,2,2,32,8,4,8,2,4,0,3,3,2,0,1,0,0,0,0,0,0
160,0,random-9,random,27,160,0,68,32,4,2,2,32,8,8,8,2,2,0,4,1,3,0,1,0,0,0,0,0,0
184,2,random-9,random,28,184,2,70,32,4,4,0,32,16,2,8,4,0,2,1,3,1,1,1,0,0,0,0,0,0
192,2,random-9,random,29,192,2,72,32,0,2,8,32,16,2,0,8,4,2,2,1,2,1,1,0,0,0,0,0,0
192,1,random-9,random,30,192,1,74,32,2,8,0,32,16,2,8,4,2,1,3,1,2,1,1,0,0,0,0,0,0
192,0,random-9,random,31,192,0,76,32,2,8,2,32,16,2,8,4,2,0,4,1,2,1,1,0,0,0,0,0,0
192,0,random-9,random,32,192,0,76,32,2,8,2,32,16,2,8,4,2,0,4,1,2,1,1,0,0,0,0,0,0
196,0,random-9,random,33,196,0,78,32,2,8,2,32,16,2,8,4,4,0,3,2,2,1,1,0,0,0,0,0,0
204,0,random-9,random,34,204,0,82,32,2,8,2,32,16,2,8,8,4,0,3,1,3,1,1,0,0,0,0,0,0
220,0,random-9,random,35,220,0,84,32,2,8,2,32,16,2,16,4,2,0,4,1,1,2,1,0,0,0,0,0,0
224,0,random-9,random,36,224,0,86,32,2,8,4,32,16,2,16,4,2,0,3,2,1,2,1,0,0,0,0,0,0
224,0,random-9,random,37,224,0,86,32,2,8,4,32,16,2,16,4,2,0,3,2,1,2,1,0,0,0,0,0,0
224,0,random-9,random,38,224,0,86,32,2,8,4,32,16,2,16,4,2,0,3,2,1,2,1,0,0,0,0,0,0
228,0,random-9,random,39,228,0,88,32,2,8,4,32,16,4,16,4,2,0,2,3,1,2,1,0,0,0,0,0,0
228,0,random-9,random,40,228,0,88,32,2,8,4,32,16,4,16,4,2,0,2,3,1,2,1,0,0,0,0,0,0
236,0,random-9,random,41,236,0,90,32,2,8,8,32,16,2,16,4,2,0,3,1,2,2,1,0,0,0,0,0,0
252,0,random-9,random,42,252,0,94,32,2,16,4,32,16,2,16,4,2,0,3,2,0,3,1,0,0,0,0,0,0
252,0,random-9,random,43,252,0,94,32,2,16,4,32,16,2,16,4,2,0,3,2,0,3,1,0,0,0,0,0,0
252,0,random-9,random,44,252,0,94,32,2,16,4,32,16,2,16,4,2,0,3,2,0,3,1,0,0,0,0,0,0
252,0,random-9,random,45,252,0,94,32,2,16,4,32,16,2,16,4,2,0,3,2,0,3,1,0,0,0,0,0,0
252,0,random-9,random,46,252,0,94,32,2,16,4,32,16,2,16,4,2,0,3,2,0,3,1,0,0,0,0,0,0
252,0,random-9,random,47,252,0,94,32,2,16,4,32,16,2,16,4,2,0,3,2,0,3,1,0,0,0,0,0,0
252,0,random-9,random,48,252,0,94,32,2,16,4,32,16,2,16,4,2,0,3,2,0,3,1,0,0,0,0,0,0
288,1,random-9,random,49,288,1,96,32,2,32,4,32,4,4,16,0,2,1,2,3,0,1,2,0,0,0,0,0,0
296,1,random-9,random,50,296,1,98,32,2,32,4,32,8,0,16,2,2,1,3,1,1,1,2,0,0,0,0,0,0
296,0,random-9,random,51,296,0,100,32,2,32,4,32,8,2,16,2,2,0,4,1,1,1,2,0,0,0,0,0,0
300,0,random-9,random,52,300,0,102,32,2,32,4,32,8,2,16,4,2,0,3,2,1,1,2,0,0,0,0,0,0
300,0,random-9,random,53,300,0,102,32,2,32,4,32,8,2,16,4,2,0,3,2,1,1,2,0,0,0,0,0,0
300,0,random-9,random,54,300,0,102,32,2,32,4,32,8,2,16,4,2,0,3,2,1,1,2,0,0,0,0,0,0
300,0,random-9,random,55,300,0,102,32,2,32,4,32,8,2,16,4,2,0,3,2,1,1,2,0,0,0,0,0,0
304,0,random-9,random,56,304,0,106,32,2,32,4,32,8,4,16,4,4,0,1,4,1,1,2,0,0,0,0,0,0
312,0,random-9,random,57,312,0,108,32,2,32,4,32,8,4,16,8,2,0,2,2,2,1,2,0,0,0,0,0,0
312,0,random-9,random,58,312,0,108,32,2,32,4,32,8,4,16,8,2,0,2,2,2,1,2,0,0,0,0,0,0
312,0,random-9,random,59,312,0,108,32,2,32,4,32,8,4,16,8,2,0,2,2,2,1,2,0,0,0,0,0,0
312,0,random-9,random,60,312,0,108,32,2,32,4,32,8,4,16,8,2,0,2,2,2,1,2,0,0,0,0,0,0
336,1,random-9,random,61,336,1,110,32,2,2,0,32,32,8,16,16,2,1,3,0,1,2,2,0,0,0,0,0,0
436,3,random-9,random,62,436,3,112,64,4,0,0,64,8,0,32,2,2,3,2,1,1,0,1,1,0,0,0,0,0
440,3,random-9,random,63,440,3,114,64,4,0,2,64,8,0,32,4,0,3,1,2,1,0,1,1,0,0,0,0,0
440,2,random-9,random,64,440,2,118,64,0,4,2,0,64,8,4,32,4,2,1,3,1,0,1,1,0,0,0,0,0
440,1,random-9,random,65,440,1,120,64,4,2,2,64,8,0,4,32,4,1,2,3,1,0,1,1,0,0,0,0,0
444,1,random-9,random,66,444,1,124,64,4,4,4,64,8,0,4,32,4,1,0,5,1,0,1,1,0,0,0,0,0
452,1,random-9,random,67,452,1,128,64,8,4,4,64,8,0,4,32,4,1,0,4,2,0,1,1,0,0,0,0,0
460,1,random-9,random,68,460,1,130,64,0,8,8,2,64,8,4,32,4,1,1,2,3,0,1,1,0,0,0,0,0
476,1,random-9,random,69,476,1,132,64,16,2,0,2,64,8,4,32,4,1,2,2,1,1,1,1,0,0,0,0,0
476,0,random-9,random,70,476,0,134,64,16,2,8,2,64,4,4,32,2,0,3,2,1,1,1,1,0,0,0,0,0
0,6,reward-greedy-0,reward-greedy,0,0,6,6,2,0,0,0,0,0,2,2,2,0,6,3,0,0,0,0,0,0,0,0,0,0
4,6,reward-greedy-0,reward-greedy,1,4,6,10,4,0,0,0,4,0,2,0,0,4,6,1,2,0,0,0,0,0,0,0,0,0
4,5,reward-greedy-0,reward-greedy,2,4,5,12,4,0,2,0,0,0,2,4,0,4,5,2,2,0,0,0,0,0,0,0,0,0
12,5,reward-greedy-0,reward-greedy,3,12,5,16,8,0,4,2,0,0,2,0,0,8,5,2,1,1,0,0,0,0,0,0,0,0
16,5,reward-greedy-0,reward-greedy,4,16,5,18,8,2,0,0,0,0,4,0,4,8,5,1,2,1,0,0,0,0,0,0,0,0
16,4,reward-greedy-0,reward-greedy,5,16,4,20,8,0,0,2,0,0,4,2,4,8,4,2,2,1,0,0,0,0,0,0,0,0
16,3,reward-greedy-0,reward-greedy,6,16,3,24,8,0,4,2,0,0,4,2,4,8,3,2,3,1,0,0,0,0,0,0,0,0
24,3,reward-greedy-0,reward-greedy,7,24,3,26,8,0,2,2,0,0,4,2,8,8,3,3,1,2,0,0,0,0,0,0,0,0
44,4,reward-greedy-0,reward-greedy,8,44,4,28,16,0,0,4,2,0,4,0,2,16,4,2,2,0,1,0,0,0,0,0,0,0
52,4,reward-greedy-0,reward-greedy,9,52,4,30,16,0,0,0,2,0,8,2,2,16,4,3,0,1,1,0,0,0,0,0,0,0
56,4,reward-greedy-0,reward-greedy,10,56,4,34,16,4,2,8,4,0,16,0,0,0,4,1,2,1,1,0,0,0,0,0,0,0
64,4,reward-greedy-0,reward-greedy,11,64,4,36,16,8,2,8,0,0,16,2,0,0,4,2,0,2,1,0,0,0,0,0,0,0
64,3,reward-greedy-0,reward-greedy,12,64,3,38,16,8,2,8,16,0,2,2,0,0,3,3,0,2,1,0,0,0,0,0,0,0
64,2,reward-greedy-0,reward-greedy,13,64,2,40,16,8,2,8,0,16,2,2,0,2,2,4,0,2,1,0,0,0,0,0,0,0
68,2,reward-greedy-0,reward-greedy,14,68,2,42,16,8,2,8,2,16,2,0,0,4,2,3,1,2,1,0,0,0,0,0,0,0
68,1,reward-greedy-0,reward-greedy,15,68,1,44,16,8,2,8,2,16,2,2,0,4,1,4,1,2,1,0,0,0,0,0,0,0
72,1,reward-greedy-0,reward-greedy,16,72,1,46,16,0,2,8,8,2,2,4,16,4,1,3,2,2,1,0,0,0,0,0,0,0
76,1,reward-greedy-0,reward-greedy,17,76,1,48,16,0,2,8,8,4,2,4,16,4,1,2,3,2,1,0,0,0,0,0,0,0
76,0,reward-greedy-0,reward-greedy,18,76,0,50,16,2,8,2,8,4,2,4,16,4,0,3,3,2,1,0,0,0,0,0,0,0
80,0,reward-greedy-0,reward-greedy,19,80,0,52,16,2,8,4,8,4,4,4,16,2,0,2,4,2,1,0,0,0,0,0,0,0
88,0,reward-greedy-0,reward-greedy,20,88,0,54,16,2,8,4,2,8,8,4,16,2,0,3,2,3,1,0,0,0,0,0,0,0
108,1,reward-greedy-0,reward-greedy,21,108,1,56,16,4,16,4,4,16,8,2,0,2,1,2,3,1,2,0,0,0,0,0,0,0
148,2,reward-greedy-0,reward-greedy,22,148,2,58,32,8,32,4,2,0,8,2,0,2,2,3,1,2,0,1,0,0,0,0,0,0
152,2,reward-greedy-0,reward-greedy,23,152,2,60,32,8,32,4,0,2,8,2,0,4,2,2,2,2,0,1,0,0,0,0,0,0
152,1,reward-greedy-0,reward-greedy,24,152,1,62,32,0,2,4,8,32,8,2,2,4,1,3,2,2,0,1,0,0,0,0,0,0
156,1,reward-greedy-0,reward-greedy,25,156,1,64,32,2,4,0,8,32,8,4,4,2,1,2,3,2,0,1,0,0,0,0,0,0
164,1,reward-greedy-0,reward-greedy,26,164,1,66,32,2,4,2,8,32,8,8,2,0,1,3,1,3,0,1,0,0,0,0,0,0
180,1,reward-greedy-0,reward-greedy,27,180,1,68,32,0,4,2,2,32,2,16,2,8,1,4,1,1,1,1,0,0,0,0,0,0
184,1,reward-greedy-0,reward-greedy,28,184,1,70,32,2,4,4,16,32,8,2,2,0,1,3,2,1,1,1,0,0,0,0,0,0
196,2,reward-greedy-0,reward-greedy,29,196,2,72,32,0,2,8,16,32,8,2,0,4,2,2,1,2,1,1,0,0,0,0,0,0
212,2,reward-greedy-0,reward-greedy,30,212,2,74,32,16,2,16,2,32,4,0,2,0,2,3,1,0,2,1,0,0,0,0,0,0
212,1,reward-greedy-0,reward-greedy,31,212,1,76,32,16,2,16,2,32,4,0,2,2,1,4,1,0,2,1,0,0,0,0,0,0
216,1,reward-greedy-0,reward-greedy,32,216,1,80,32,16,2,16,2,32,4,0,4,4,1,2,3,0,2,1,0,0,0,0,0,0
224,1,reward-greedy-0,reward-greedy,33,224,1,82,32,2,2,0,16,32,16,2,4,8,1,3,1,1,2,1,0,0,0,0,0,0
228,1,reward-greedy-0,reward-greedy,34,228,1,84,32,4,2,0,16,32,16,2,4,8,1,2,2,1,2,1,0,0,0,0,0,0
228,0,reward-greedy-0,reward-greedy,35,228,0,86,32,4,2,16,16,32,8,2,4,2,0,3,2,1,2,1,0,0,0,0,0,0
0,6,reward-greedy-1,reward-greedy,0,0,6,8,4,0,0,0,0,4,0,0,2,2,6,2,1,0,0,0,0,0,0,0,0,0
4,6,reward-greedy-1,reward-greedy,1,4,6,10,4,0,0,0,0,2,4,0,0,4,6,1,2,0,0,0,0,0,0,0,0,0
12,6,reward-greedy-1,reward-greedy,2,12,6,14,8,0,0,0,0,4,0,0,2,8,6,1,1,1,0,0,0,0,0,0,0,0
12,5,reward-greedy-1,reward-greedy,3,12,5,18,8,0,4,8,4,2,0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0
12,4,reward-greedy-1,reward-greedy,4,12,4,20,8,0,0,0,0,4,2,4,2,8,4,2,2,1,0,0,0,0,0,0,0,0
12,3,reward-greedy-1,reward-greedy,5,12,3,22,8,0,0,2,0,4,2,4,2,8,3,3,2,1,0,0,0,0,0,0,0,0
16,3,reward-greedy-1,reward-greedy,6,16,3,24,8,4,4,4,0,2,8,2,0,0,3,2,3,1,0,0,0,0,0,0,0,0
24,3,reward-greedy-1,reward-greedy,7,24,3,26,8,0,4,8,0,2,8,0,2,2,3,3,1,2,0,0,0,0,0,0,0,0
44,4,reward-greedy-1,reward-greedy,8,44,4,28,16,0,0,2,0,4,16,0,4,2,4,2,2,0,1,0,0,0,0,0,0,0
52,4,reward-greedy-1,reward-greedy,9,52,4,30,16,0,0,2,0,0,16,2,8,2,4,3,0,1,1,0,0,0,0,0,0,0
52,3,reward-greedy-1,reward-greedy,10,52,3,32,16,2,8,2,0,0,16,0,2,2,3,4,0,1,1,0,0,0,0,0,0,0
56,3,reward-greedy-1,reward-greedy,11,56,3,34,16,2,8,2,16,0,0,4,0,2,3,3,1,1,1,0,0,0,0,0,0,0
60,3,reward-greedy-1,reward-greedy,12,60,3,36,16,2,8,4,16,0,2,4,0,0,3,2,2,1,1,0,0,0,0,0,0,0
60,2,reward-greedy-1,reward-greedy,13,60,2,38,16,2,8,4,0,16,2,0,2,4,2,3,2,1,1,0,0,0,0,0,0,0
60,1,reward-greedy-1,reward-greedy,14,60,1,40,16,2,8,4,2,16,2,0,2,4,1,4,2,1,1,0,0,0,0,0,0,0
64,1,reward-greedy-1,reward-greedy,15,64,1,42,16,4,8,4,0,16,2,2,2,4,1,3,3,1,1,0,0,0,0,0,0,0
68,1,reward-greedy-1,reward-greedy,16,68,1,44,16,4,8,4,0,16,2,2,4,4,1,2,4,1,1,0,0,0,0,0,0,0
76,1,reward-greedy-1,reward-greedy,17,76,1,46,16,4,8,4,0,16,2,2,2,8,1,3,2,2,1,0,0,0,0,0,0,0
80,1,reward-greedy-1,reward-greedy,18,80,1,48,16,4,8,4,16,2,0,4,8,2,1,2,3,2,1,0,0,0,0,0,0,0
80,0,reward-greedy-1,reward-greedy,19,80,0,50,16,4,8,4,16,2,2,4,8,2,0,3,3,2,1,0,0,0,0,0,0,0
84,0,reward-greedy-1,reward-greedy,20,84,0,52,16,4,8,4,2,16,4,4,8,2,0,2,4,2,1,0,0,0,0,0,0,0
92,0,reward-greedy-1,reward-greedy,21,92,0,56,16,4,8,8,2,16,2,4,8,4,0,2,3,3,1,0,0,0,0,0,0,0
108,0,reward-greedy-1,reward-greedy,22,108,0,58,16,4,16,2,2,16,2,4,8,4,0,3,3,1,2,0,0,0,0,0,0,0
144,1,reward-greedy-1,reward-greedy,23,144,1,60,32,4,32,4,2,8,4,4,0,2,1,2,4,1,0,1,0,0,0,0,0,0
152,1,reward-greedy-1,reward-greedy,24,152,1,64,32,4,4,0,2,32,8,4,8,2,1,2,3,2,0,1,0,0,0,0,0,0
160,1,reward-greedy-1,reward-greedy,25,160,1,66,32,8,0,2,2,32,8,4,8,2,1,3,1,3,0,1,0,0,0,0,0,0
160,0,reward-greedy-1,reward-greedy,26,160,0,68,32,2,8,2,2,32,8,4,8,2,0,4,1,3,0,1,0,0,0,0,0,0
164,0,reward-greedy-1,reward-greedy,27,164,0,72,32,4,8,2,4,32,8,4,8,2,0,2,3,3,0,1,0,0,0,0,0,0
172,0,reward-greedy-1,reward-greedy,28,172,0,74,32,8,8,2,4,32,8,2,8,2,0,3,1,4,0,1,0,0,0,0,0,0
188,0,reward-greedy-1,reward-greedy,29,188,0,76,32,2,16,2,4,32,8,2,8,2,0,4,1,2,1,1,0,0,0,0,0,0
0,6,reward-greedy-2,reward-greedy,0,0,6,8,4,0,0,0,0,0,2,0,2,4,6,2,1,0,0,0,0,0,0,0,0,0
0,5,reward-greedy-2,reward-greedy,1,0,5,10,4,0,0,2,0,0,2,0,2,4,5,3,1,0,0,0,0,0,0,0,0,0
4,5,reward-greedy-2,reward-greedy,2,4,5,12,4,0,0,0,0,0,4,2,2,4,5,2,2,0,0,0,0,0,0,0,0,0
12,5,reward-greedy-2,reward-greedy,3,12,5,14,8,0,0,0,2,0,0,2,2,8,5,3,0,1,0,0,0,0,0,0,0,0
16,5,reward-greedy-2,reward-greedy,4,16,5,16,8,0,0,2,0,0,0,4,2,8,5,2,1,1,0,0,0,0,0,0,0,0
16,4,reward-greedy-2,reward-greedy,5,16,4,18,8,2,0,2,0,0,0,4,2,8,4,3,1,1,0,0,0,0,0,0,0,0
20,4,reward-greedy-2,reward-greedy,6,20,4,20,8,4,0,0,2,0,0,4,2,8,4,2,2,1,0,0,0,0,0,0,0,0
20,3,reward-greedy-2,reward-greedy,7,20,3,22,8,4,2,8,2,2,0,4,0,0,3,3,2,1,0,0,0,0,0,0,0,0
