x,y,line,algo,step,reward,zeros,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,cnt0,cnt2,cnt4,cnt8,cnt16,cnt32,cnt64,cnt128,cnt256,cnt512,cnt1024,cnt2048
10756,4,lookahead-2-zeros-0,lookahead-2-zeros,619,10756,4,4,2,2,16,128,1024,32,0,16,8,2,0,128,2,0,0,4,4,1,1,2,1,0,2,0,0,1,0
10760,4,lookahead-2-zeros-0,lookahead-2-zeros,620,10760,4,0,4,4,16,0,128,1024,32,2,16,8,2,0,0,128,2,4,3,2,1,2,1,0,2,0,0,1,0
10768,4,lookahead-2-zeros-0,lookahead-2-zeros,621,10768,4,0,0,8,16,2,128,1024,32,2,16,8,2,0,0,128,2,4,4,0,2,2,1,0,2,0,0,1,0
10776,5,lookahead-2-zeros-0,lookahead-2-zeros,622,10776,5,4,128,8,16,0,16,1024,32,0,0,8,4,0,0,128,2,5,1,2,2,2,1,0,2,0,0,1,0
10776,4,lookahead-2-zeros-0,lookahead-2-zeros,623,10776,4,4,128,8,16,16,1024,32,0,8,4,0,0,128,2,0,2,4,2,2,2,2,1,0,2,0,0,1,0
10780,4,lookahead-2-zeros-0,lookahead-2-zeros,624,10780,4,4,128,8,16,16,1024,32,0,8,4,2,0,128,4,0,0,4,1,3,2,2,1,0,2,0,0,1,0
10788,4,lookahead-2-zeros-0,lookahead-2-zeros,625,10788,4,4,128,8,16,16,1024,32,2,8,8,2,0,128,0,0,0,4,2,1,3,2,1,0,2,0,0,1,0
10804,4,lookahead-2-zeros-0,lookahead-2-zeros,626,10804,4,4,128,8,16,16,1024,32,2,16,2,0,0,128,0,2,0,4,3,1,1,3,1,0,2,0,0,1,0
10836,4,lookahead-2-zeros-0,lookahead-2-zeros,627,10836,4,4,128,8,16,32,1024,32,2,128,2,2,0,2,0,0,0,4,4,1,1,1,2,0,2,0,0,1,0
10840,4,lookahead-2-zeros-0,lookahead-2-zeros,628,10840,4,4,128,8,16,32,1024,32,2,128,4,0,0,2,0,2,0,4,3,2,1,1,2,0,2,0,0,1,0
10844,4,lookahead-2-zeros-0,lookahead-2-zeros,629,10844,4,4,128,8,16,32,1024,32,2,2,0,128,4,0,0,0,4,4,2,3,1,1,2,0,2,0,0,1,0
10852,4,lookahead-2-zeros-0,lookahead-2-zeros,630,10852,4,0,4,0,0,4,0,8,16,32,128,32,2,2,1024,128,8,4,2,2,2,1,2,0,2,0,0,1,0
10852,3,lookahead-2-zeros-0,lookahead-2-zeros,631,10852,3,4,4,8,16,32,128,32,2,2,1024,128,8,2,0,0,0,3,3,2,2,1,2,0,2,0,0,1,0
10860,3,lookahead-2-zeros-0,lookahead-2-zeros,632,10860,3,8,8,16,0,32,128,32,2,2,1024,128,8,2,0,2,0,3,4,0,3,1,2,0,2,0,0,1,0
10880,4,lookahead-2-zeros-0,lookahead-2-zeros,633,10880,4,0,2,16,16,32,128,32,2,2,1024,128,8,0,0,0,4,4,3,1,1,2,2,0,2,0,0,1,0
10912,4,lookahead-2-zeros-0,lookahead-2-zeros,634,10912,4,2,0,2,32,32,128,32,2,2,1024,128,8,0,0,0,4,4,4,1,1,0,3,0,2,0,0,1,0
10916,4,lookahead-2-zeros-0,lookahead-2-zeros,635,10916,4,4,32,0,2,32,128,32,2,2,1024,128,8,4,0,0,0,4,3,2,1,0,3,0,2,0,0,1,0
10920,4,lookahead-2-zeros-0,lookahead-2-zeros,636,10920,4,4,32,32,4,32,128,128,8,2,1024,2,0,4,0,0,0,4,2,3,1,0,3,0,2,0,0,1,0
11240,5,lookahead-2-zeros-0,lookahead-2-zeros,637,11240,5,0,4,64,4,0,32,256,8,2,2,1024,2,0,0,0,4,5,3,3,1,0,1,1,0,1,0,1,0
11244,5,lookahead-2-zeros-0,lookahead-2-zeros,638,11244,5,4,64,4,0,32,256,8,2,4,1024,2,0,4,0,0,0,5,2,4,1,0,1,1,0,1,0,1,0
11252,5,lookahead-2-zeros-0,lookahead-2-zeros,639,11252,5,0,0,0,0,4,64,4,2,32,256,8,0,8,1024,2,2,5,3,2,2,0,1,1,0,1,0,1,0
11256,5,lookahead-2-zeros-0,lookahead-2-zeros,640,11256,5,4,64,4,4,32,256,8,0,8,1024,2,0,0,0,2,0,5,2,3,2,0,1,1,0,1,0,1,0
11264,5,lookahead-2-zeros-0,lookahead-2-zeros,641,11264,5,0,4,64,8,2,32,256,8,0,8,1024,2,0,0,0,2,5,3,1,3,0,1,1,0,1,0,1,0
11284,6,lookahead-2-zeros-0,lookahead-2-zeros,642,11284,6,0,2,0,0,0,4,64,0,0,32,256,16,2,8,1024,4,6,2,2,1,1,1,1,0,1,0,1,0
11284,5,lookahead-2-zeros-0,lookahead-2-zeros,643,11284,5,2,2,64,16,0,4,256,4,2,32,1024,0,0,8,0,0,5,3,2,1,1,1,1,0,1,0,1,0
11288,5,lookahead-2-zeros-0,lookahead-2-zeros,644,11288,5,4,64,16,0,4,256,4,0,2,32,1024,0,8,0,2,0,5,2,3,1,1,1,1,0,1,0,1,0
11296,5,lookahead-2-zeros-0,lookahead-2-zeros,645,11296,5,8,64,16,0,2,256,4,0,8,32,1024,0,0,2,2,0,5,3,1,2,1,1,1,0,1,0,1,0
11300,5,lookahead-2-zeros-0,lookahead-2-zeros,646,11300,5,0,8,64,16,2,2,256,4,0,8,32,1024,0,0,0,4,5,2,2,2,1,1,1,0,1,0,1,0
11304,5,lookahead-2-zeros-0,lookahead-2-zeros,647,11304,5,0,8,64,16,0,4,256,4,2,8,32,1024,0,0,0,4,5,1,3,2,1,1,1,0,1,0,1,0
11304,4,lookahead-2-zeros-0,lookahead-2-zeros,648,11304,4,0,8,64,16,0,4,256,4,2,8,32,1024,0,0,2,4,4,2,3,2,1,1,1,0,1,0,1,0
11304,3,lookahead-2-zeros-0,lookahead-2-zeros,649,11304,3,0,8,64,16,0,4,256,4,2,8,32,1024,0,2,2,4,3,3,3,2,1,1,1,0,1,0,1,0
11308,3,lookahead-2-zeros-0,lookahead-2-zeros,650,11308,3,0,8,64,16,2,4,256,4,2,8,32,1024,0,0,4,4,3,2,4,2,1,1,1,0,1,0,1,0
11312,3,lookahead-2-zeros-0,lookahead-2-zeros,651,11312,3,0,0,64,16,2,8,256,4,0,4,32,1024,4,8,4,4,3,1,5,2,1,1,1,0,1,0,1,0
11320,3,lookahead-2-zeros-0,lookahead-2-zeros,652,11320,3,2,0,64,16,2,8,256,4,0,4,32,1024,0,4,8,8,3,2,3,3,1,1,1,0,1,0,1,0
11332,4,lookahead-2-zeros-0,lookahead-2-zeros,653,11332,4,4,8,64,16,0,8,256,4,0,2,32,1024,0,0,8,8,4,1,2,4,1,1,1,0,1,0,1,0
11348,4,lookahead-2-zeros-0,lookahead-2-zeros,654,11348,4,4,8,64,16,2,8,256,4,0,2,32,1024,0,0,0,16,4,2,2,2,2,1,1,0,1,0,1,0
11364,4,lookahead-2-zeros-0,lookahead-2-zeros,655,11364,4,4,16,64,16,2,2,256,4,0,2,32,1024,0,0,0,16,4,3,2,0,3,1,1,0,1,0,1,0
11368,4,lookahead-2-zeros-0,lookahead-2-zeros,656,11368,4,4,16,64,16,2,4,256,4,0,2,32,1024,0,0,0,16,4,2,3,0,3,1,1,0,1,0,1,0
11368,3,lookahead-2-zeros-0,lookahead-2-zeros,657,11368,3,4,16,64,16,2,4,256,4,2,2,32,1024,0,0,0,16,3,3,3,0,3,1,1,0,1,0,1,0
11372,3,lookahead-2-zeros-0,lookahead-2-zeros,658,11372,3,4,16,64,16,4,4,256,4,0,2,32,1024,0,0,2,16,3,2,4,0,3,1,1,0,1,0,1,0
11380,3,lookahead-2-zeros-0,lookahead-2-zeros,659,11380,3,8,16,64,16,0,4,256,4,0,2,32,1024,0,2,2,16,3,3,2,1,3,1,1,0,1,0,1,0
11384,3,lookahead-2-zeros-0,lookahead-2-zeros,660,11384,3,8,16,64,16,0,4,256,4,0,2,32,1024,0,2,4,16,3,2,3,1,3,1,1,0,1,0,1,0
11388,3,lookahead-2-zeros-0,lookahead-2-zeros,661,11388,3,0,0,64,16,2,16,256,4,0,4,32,1024,8,4,4,16,3,1,4,1,3,1,1,0,1,0,1,0
11396,3,lookahead-2-zeros-0,lookahead-2-zeros,662,11396,3,0,0,64,16,2,16,256,4,0,4,32,1024,2,8,8,16,3,2,2,2,3,1,1,0,1,0,1,0
11412,3,lookahead-2-zeros-0,lookahead-2-zeros,663,11412,3,64,16,0,0,2,16,256,4,4,32,1024,0,2,16,16,2,3,3,2,0,4,1,1,0,1,0,1,0
11444,3,lookahead-2-zeros-0,lookahead-2-zeros,664,11444,3,64,32,256,4,2,32,1024,2,4,16,16,0,2,0,0,4,3,3,3,0,2,2,1,0,1,0,1,0
11476,3,lookahead-2-zeros-0,lookahead-2-zeros,665,11476,3,64,32,256,4,2,32,1024,2,2,0,4,32,0,0,2,4,3,4,3,0,0,3,1,0,1,0,1,0
11544,4,lookahead-2-zeros-0,lookahead-2-zeros,666,11544,4,64,64,256,4,4,0,1024,2,0,0,4,32,2,0,2,4,4,3,4,0,0,1,2,0,1,0,1,0
11676,5,lookahead-2-zeros-0,lookahead-2-zeros,667,11676,5,128,256,4,0,4,1024,2,2,4,32,0,0,4,4,0,0,5,2,5,0,0,1,0,1,1,0,1,0
11688,6,lookahead-2-zeros-0,lookahead-2-zeros,668,11688,6,128,256,4,0,4,1024,4,0,4,32,0,0,8,0,2,0,6,1,4,1,0,1,0,1,1,0,1,0
11704,7,lookahead-2-zeros-0,lookahead-2-zeros,669,11704,7,128,256,8,0,8,1024,2,0,8,32,0,0,0,2,0,0,7,2,0,3,0,1,0,1,1,0,1,0
11720,7,lookahead-2-zeros-0,lookahead-2-zeros,670,11720,7,128,256,8,0,16,1024,2,0,0,32,0,0,0,2,2,0,7,3,0,1,1,1,0,1,1,0,1,0
11724,7,lookahead-2-zeros-0,lookahead-2-zeros,671,11724,7,128,256,8,0,16,1024,2,0,32,0,0,0,4,0,2,0,7,2,1,1,1,1,0,1,1,0,1,0
11728,7,lookahead-2-zeros-0,lookahead-2-zeros,672,11728,7,128,256,8,0,16,1024,4,0,32,0,0,0,4,0,0,2,7,1,2,1,1,1,0,1,1,0,1,0
11728,6,lookahead-2-zeros-0,lookahead-2-zeros,673,11728,6,128,256,8,0,16,1024,4,2,32,0,0,0,4,2,0,0,6,2,2,1,1,1,0,1,1,0,1,0
11728,5,lookahead-2-zeros-0,lookahead-2-zeros,674,11728,5,128,256,8,2,16,1024,4,2,32,0,0,0,4,2,0,0,5,3,2,1,1,1,0,1,1,0,1,0
11732,5,lookahead-2-zeros-0,lookahead-2-zeros,675,11732,5,128,256,8,4,16,1024,4,4,32,2,0,0,4,0,0,0,5,1,4,1,1,1,0,1,1,0,1,0
11740,5,lookahead-2-zeros-0,lookahead-2-zeros,676,11740,5,128,256,8,8,16,1024,4,0,32,2,2,0,4,0,0,0,5,2,2,2,1,1,0,1,1,0,1,0
11760,6,lookahead-2-zeros-0,lookahead-2-zeros,677,11760,6,0,128,256,16,0,16,1024,4,0,2,32,4,0,0,0,4,6,1,3,0,2,1,0,1,1,0,1,0
11768,6,lookahead-2-zeros-0,lookahead-2-zeros,678,11768,6,0,0,0,0,0,128,256,16,0,16,1024,4,2,2,32,8,6,2,1,1,2,1,0,1,1,0,1,0
11772,6,lookahead-2-zeros-0,lookahead-2-zeros,679,11772,6,0,0,0,0,128,256,16,0,16,1024,4,2,4,32,8,0,6,1,2,1,2,1,0,1,1,0,1,0
11772,5,lookahead-2-zeros-0,lookahead-2-zeros,680,11772,5,0,0,0,4,128,256,16,0,16,1024,4,0,4,32,8,2,5,1,3,1,2,1,0,1,1,0,1,0
11772,4,lookahead-2-zeros-0,lookahead-2-zeros,681,11772,4,128,256,16,4,16,1024,4,2,4,32,8,0,0,2,0,0,4,2,3,1,2,1,0,1,1,0,1,0
11772,3,lookahead-2-zeros-0,lookahead-2-zeros,682,11772,3,128,256,16,4,16,1024,4,2,4,32,8,2,0,2,0,0,3,3,3,1,2,1,0,1,1,0,1,0
11776,3,lookahead-2-zeros-0,lookahead-2-zeros,683,11776,3,128,256,16,4,16,1024,4,4,4,32,8,0,0,2,0,2,3,2,4,1,2,1,0,1,1,0,1,0
11788,4,lookahead-2-zeros-0,lookahead-2-zeros,684,11788,4,128,256,16,4,16,1024,8,0,4,32,8,0,4,0,2,0,4,1,3,2,2,1,0,1,1,0,1,0
11812,5,lookahead-2-zeros-0,lookahead-2-zeros,685,11812,5,128,256,16,4,16,1024,16,2,8,32,2,0,0,0,0,0,5,2,1,1,3,1,0,1,1,0,1,0
11844,5,lookahead-2-zeros-0,lookahead-2-zeros,686,11844,5,128,256,32,4,16,1024,2,2,8,32,0,0,2,0,0,0,5,3,1,1,1,2,0,1,1,0,1,0
11848,5,lookahead-2-zeros-0,lookahead-2-zeros,687,11848,5,128,256,32,4,0,16,1024,4,0,2,8,32,0,0,0,2,5,2,2,1,1,2,0,1,1,0,1,0
11856,5,lookahead-2-zeros-0,lookahead-2-zeros,688,11856,5,128,256,32,8,0,16,1024,32,0,2,8,2,2,0,0,0,5,3,0,2,1,2,0,1,1,0,1,0
11856,4,lookahead-2-zeros-0,lookahead-2-zeros,689,11856,4,128,256,32,8,16,1024,32,0,2,8,2,2,2,0,0,0,4,4,0,2,1,2,0,1,1,0,1,0
11924,5,lookahead-2-zeros-0,lookahead-2-zeros,690,11924,5,128,256,64,8,16,1024,2,2,4,8,0,0,0,2,0,0,5,3,1,2,1,0,1,1,1,0,1,0
11928,5,lookahead-2-zeros-0,lookahead-2-zeros,691,11928,5,128,256,64,8,16,1024,4,2,4,8,0,0,2,0,0,0,5,2,2,2,1,0,1,1,1,0,1,0
11928,4,lookahead-2-zeros-0,lookahead-2-zeros,692,11928,4,128,256,64,8,16,1024,4,2,4,8,0,0,2,0,0,4,4,2,3,2,1,0,1,1,1,0,1,0
11928,3,lookahead-2-zeros-0,lookahead-2-zeros,693,11928,3,128,256,64,8,16,1024,4,2,4,8,2,0,2,4,0,0,3,3,3,2,1,0,1,1,1,0,1,0
11928,2,lookahead-2-zeros-0,lookahead-2-zeros,694,11928,2,128,256,64,8,16,1024,4,2,4,8,2,2,2,4,0,0,2,4,3,2,1,0,1,1,1,0,1,0
11932,2,lookahead-2-zeros-0,lookahead-2-zeros,695,11932,2,128,256,64,8,16,1024,4,4,4,8,2,4,2,4,0,0,2,2,5,2,1,0,1,1,1,0,1,0
11940,2,lookahead-2-zeros-0,lookahead-2-zeros,696,11940,2,128,256,64,8,0,16,1024,8,4,8,2,4,4,0,2,4,2,2,4,3,1,0,1,1,1,0,1,0
11976,5,lookahead-2-zeros-0,lookahead-2-zeros,697,11976,5,0,0,2,0,0,256,64,0,128,16,1024,16,8,8,4,8,5,1,1,3,2,0,1,1,1,0,1,0
11992,5,lookahead-2-zeros-0,lookahead-2-zeros,698,11992,5,0,0,2,2,0,0,256,64,128,16,1024,16,0,16,4,8,5,2,1,1,3,0,1,1,1,0,1,0
12024,5,lookahead-2-zeros-0,lookahead-2-zeros,699,12024,5,128,32,2,2,0,0,256,64,2,0,1024,16,0,0,4,8,5,3,1,1,1,1,1,1,1,0,1,0
12028,5,lookahead-2-zeros-0,lookahead-2-zeros,700,12028,5,0,128,32,4,0,0,256,64,0,2,1024,16,0,2,4,8,5,2,2,1,1,1,1,1,1,0,1,0
12032,5,lookahead-2-zeros-0,lookahead-2-zeros,701,12032,5,0,0,32,4,0,2,256,64,0,128,1024,16,0,4,4,8,5,1,3,1,1,1,1,1,1,0,1,0
12040,5,lookahead-2-zeros-0,lookahead-2-zeros,702,12040,5,0,0,32,4,2,2,256,64,0,128,1024,16,0,0,8,8,5,2,1,2,1,1,1,1,1,0,1,0
12060,6,lookahead-2-zeros-0,lookahead-2-zeros,703,12060,6,2,0,32,4,0,4,256,64,0,128,1024,16,0,0,0,16,6,1,2,0,2,1,1,1,1,0,1,0
12092,6,lookahead-2-zeros-0,lookahead-2-zeros,704,12092,6,0,0,0,0,0,2,32,4,0,4,256,64,2,128,1024,32,6,2,2,0,0,2,1,1,1,0,1,0
12092,5,lookahead-2-zeros-0,lookahead-2-zeros,705,12092,5,2,2,32,4,0,4,256,64,2,128,1024,32,0,0,0,0,5,3,2,0,0,2,1,1,1,0,1,0
12096,5,lookahead-2-zeros-0,lookahead-2-zeros,706,12096,5,2,4,32,4,0,4,256,64,2,128,1024,32,0,0,0,0,5,2,3,0,0,2,1,1,1,0,1,0
12108,6,lookahead-2-zeros-0,lookahead-2-zeros,707,12108,6,0,0,2,0,0,0,32,4,0,8,256,64,4,128,1024,32,6,1,2,1,0,2,1,1,1,0,1,0
12108,5,lookahead-2-zeros-0,lookahead-2-zeros,708,12108,5,2,0,0,0,32,4,0,0,8,256,64,2,4,128,1024,32,5,2,2,1,0,2,1,1,1,0,1,0
12108,4,lookahead-2-zeros-0,lookahead-2-zeros,709,12108,4,2,0,0,2,32,4,0,0,8,256,64,2,4,128,1024,32,4,3,2,1,0,2,1,1,1,0,1,0
12112,4,lookahead-2-zeros-0,lookahead-2-zeros,710,12112,4,0,0,2,4,0,0,32,4,8,256,64,2,4,128,1024,32,4,2,3,1,0,2,1,1,1,0,1,0
12120,4,lookahead-2-zeros-0,lookahead-2-zeros,711,12120,4,2,0,2,0,0,0,32,8,8,256,64,2,4,128,1024,32,4,3,1,2,0,2,1,1,1,0,1,0
12124,4,lookahead-2-zeros-0,lookahead-2-zeros,712,12124,4,0,0,0,4,2,0,32,8,8,256,64,2,4,128,1024,32,4,2,2,2,0,2,1,1,1,0,1,0
12124,3,lookahead-2-zeros-0,lookahead-2-zeros,713,12124,3,0,2,0,4,2,0,32,8,8,256,64,2,4,128,1024,32,3,3,2,2,0,2,1,1,1,0,1,0
12124,2,lookahead-2-zeros-0,lookahead-2-zeros,714,12124,2,2,4,0,0,2,32,8,2,8,256,64,2,4,128,1024,32,2,4,2,2,0,2,1,1,1,0,1,0
12132,3,lookahead-2-zeros-0,lookahead-2-zeros,715,12132,3,4,4,8,4,8,32,64,32,4,256,1024,0,0,128,2,0,3,1,4,2,0,2,1,1,1,0,1,0
12140,3,lookahead-2-zeros-0,lookahead-2-zeros,716,12140,3,8,8,4,0,8,32,64,32,4,256,1024,0,128,2,2,0,3,2,2,3,0,2,1,1,1,0,1,0
12160,4,lookahead-2-zeros-0,lookahead-2-zeros,717,12160,4,2,0,16,4,8,32,64,32,0,4,256,1024,0,0,128,4,4,1,3,1,1,2,1,1,1,0,1,0
12160,3,lookahead-2-zeros-0,lookahead-2-zeros,718,12160,3,2,0,16,4,0,0,64,32,2,32,256,1024,8,4,128,4,3,2,3,1,1,2,1,1,1,0,1,0
12160,2,lookahead-2-zeros-0,lookahead-2-zeros,719,12160,2,2,2,16,4,0,0,64,32,2,32,256,1024,8,4,128,4,2,3,3,1,1,2,1,1,1,0,1,0
12164,2,lookahead-2-zeros-0,lookahead-2-zeros,720,12164,2,4,0,16,4,0,2,64,32,4,32,256,1024,8,4,128,4,2,1,5,1,1,2,1,1,1,0,1,0
12172,2,lookahead-2-zeros-0,lookahead-2-zeros,721,12172,2,0,0,16,4,2,2,64,32,8,32,256,1024,8,4,128,4,2,2,3,2,1,2,1,1,1,0,1,0
12188,2,lookahead-2-zeros-0,lookahead-2-zeros,722,12188,2,0,2,16,4,0,2,64,32,2,32,256,1024,16,4,128,4,2,3,3,0,2,2,1,1,1,0,1,0
12192,2,lookahead-2-zeros-0,lookahead-2-zeros,723,12192,2,2,0,16,4,0,4,64,32,2,32,256,1024,16,4,128,4,2,2,4,0,2,2,1,1,1,0,1,0
12196,2,lookahead-2-zeros-0,lookahead-2-zeros,724,12196,2,4,4,16,4,16,32,64,32,4,4,256,1024,0,0,128,4,2,0,6,0,2,2,1,1,1,0,1,0
12212,3,lookahead-2-zeros-0,lookahead-2-zeros,725,12212,3,8,16,4,0,16,32,64,32,8,256,1024,0,128,4,4,0,3,0,3,2,2,2,1,1,1,0,1,0
12220,3,lookahead-2-zeros-0,lookahead-2-zeros,726,12220,3,4,8,16,4,16,32,64,32,0,8,256,1024,0,0,128,8,3,0,2,3,2,2,1,1,1,0,1,0
12220,2,lookahead-2-zeros-0,lookahead-2-zeros,727,12220,2,4,8,16,4,16,32,64,32,0,8,256,1024,2,0,128,8,2,1,2,3,2,2,1,1,1,0,1,0
12220,1,lookahead-2-zeros-0,lookahead-2-zeros,728,12220,1,4,8,16,4,16,32,64,32,2,8,256,1024,0,2,128,8,1,2,2,3,2,2,1,1,1,0,1,0
12220,0,lookahead-2-zeros-0,lookahead-2-zeros,729,12220,0,4,8,16,4,16,32,64,32,2,8,256,1024,2,128,8,2,0,3,2,3,2,2,1,1,1,0,1,0
12224,0,lookahead-2-zeros-0,lookahead-2-zeros,730,12224,0,4,8,16,4,16,32,64,32,4,8,256,1024,2,128,8,2,0,2,3,3,2,2,1,1,1,0,1,0
0,13,lookahead-3-zeros-0,lookahead-3-zeros,0,0,13,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,0,13,2,1,0,0,0,0,0,0,0,0,0
0,12,lookahead-3-zeros-0,lookahead-3-zeros,1,0,12,0,0,2,2,0,0,0,4,0,0,0,0,0,0,2,0,12,3,1,0,0,0,0,0,0,0,0,0
4,12,lookahead-3-zeros-0,lookahead-3-zeros,2,4,12,0,0,0,4,0,0,2,4,0,0,0,0,0,0,0,2,12,2,2,0,0,0,0,0,0,0,0,0
12,12,lookahead-3-zeros-0,lookahead-3-zeros,3,12,12,0,0,2,8,0,0,0,2,4,0,0,0,0,0,0,0,12,2,1,1,0,0,0,0,0,0,0,0
12,11,lookahead-3-zeros-0,lookahead-3-zeros,4,12,11,0,0,0,2,0,0,0,0,0,0,0,8,4,0,2,2,11,3,1,1,0,0,0,0,0,0,0,0
16,11,lookahead-3-zeros-0,lookahead-3-zeros,5,16,11,0,0,0,2,0,2,0,0,0,0,0,8,0,0,4,4,11,2,2,1,0,0,0,0,0,0,0,0
24,11,lookahead-3-zeros-0,lookahead-3-zeros,6,24,11,0,0,2,2,0,0,0,2,0,0,0,8,0,0,0,8,11,3,0,2,0,0,0,0,0,0,0,0
44,12,lookahead-3-zeros-0,lookahead-3-zeros,7,44,12,2,0,0,0,0,0,0,0,0,0,0,4,0,0,2,16,12,2,1,0,1,0,0,0,0,0,0,0
44,11,lookahead-3-zeros-0,lookahead-3-zeros,8,44,11,0,2,0,0,0,0,0,0,0,0,0,4,2,0,2,16,11,3,1,0,1,0,0,0,0,0,0,0
48,11,lookahead-3-zeros-0,lookahead-3-zeros,9,48,11,2,0,0,0,0,0,0,0,4,2,0,0,4,16,0,0,11,2,2,0,1,0,0,0,0,0,0,0
56,11,lookahead-3-zeros-0,lookahead-3-zeros,10,56,11,0,2,0,0,0,0,0,0,2,2,0,0,8,16,0,0,11,3,0,1,1,0,0,0,0,0,0,0
60,11,lookahead-3-zeros-0,lookahead-3-zeros,11,60,11,0,0,0,2,0,0,0,0,0,0,2,4,0,0,8,16,11,2,1,1,1,0,0,0,0,0,0,0
60,10,lookahead-3-zeros-0,lookahead-3-zeros,12,60,10,0,0,0,2,0,0,2,0,0,0,2,4,0,0,8,16,10,3,1,1,1,0,0,0,0,0,0,0
64,10,lookahead-3-zeros-0,lookahead-3-zeros,13,64,10,0,0,0,0,0,2,0,2,0,0,4,4,0,0,8,16,10,2,2,1,1,0,0,0,0,0,0,0
76,11,lookahead-3-zeros-0,lookahead-3-zeros,14,76,11,0,0,0,0,4,0,0,0,8,0,0,2,8,16,0,0,11,1,1,2,1,0,0,0,0,0,0,0
92,11,lookahead-3-zeros-0,lookahead-3-zeros,15,92,11,0,0,0,0,0,0,0,2,4,0,0,0,16,16,0,2,11,2,1,0,2,0,0,0,0,0,0,0
124,11,lookahead-3-zeros-0,lookahead-3-zeros,16,124,11,2,0,0,0,2,0,0,0,4,0,0,0,32,2,0,0,11,3,1,0,0,1,0,0,0,0,0,0
128,11,lookahead-3-zeros-0,lookahead-3-zeros,17,128,11,2,0,0,0,4,0,0,0,4,0,0,0,32,2,0,0,11,2,2,0,0,1,0,0,0,0,0,0
136,11,lookahead-3-zeros-0,lookahead-3-zeros,18,136,11,0,0,0,0,2,0,0,0,8,2,0,0,32,2,0,0,11,3,0,1,0,1,0,0,0,0,0,0
140,11,lookahead-3-zeros-0,lookahead-3-zeros,19,140,11,0,0,2,0,2,0,0,0,8,0,0,0,32,4,0,0,11,2,1,1,0,1,0,0,0,0,0,0
140,10,lookahead-3-zeros-0,lookahead-3-zeros,20,140,10,2,0,0,0,2,0,0,2,8,0,0,0,32,4,0,0,10,3,1,1,0,1,0,0,0,0,0,0
144,10,lookahead-3-zeros-0,lookahead-3-zeros,21,144,10,4,4,0,2,8,0,0,0,32,0,2,0,0,0,0,0,10,2,2,1,0,1,0,0,0,0,0,0
152,10,lookahead-3-zeros-0,lookahead-3-zeros,22,152,10,8,2,0,4,8,0,0,0,32,2,0,0,0,0,0,0,10,2,1,2,0,1,0,0,0,0,0,0
172,11,lookahead-3-zeros-0,lookahead-3-zeros,23,172,11,16,4,2,4,32,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,1,1,0,0,0,0,0,0
172,10,lookahead-3-zeros-0,lookahead-3-zeros,24,172,10,16,4,2,4,32,0,0,0,0,0,0,0,0,2,0,0,10,2,2,0,1,1,0,0,0,0,0,0
172,9,lookahead-3-zeros-0,lookahead-3-zeros,25,172,9,0,0,2,0,0,0,0,0,16,4,0,0,32,2,2,4,9,3,2,0,1,1,0,0,0,0,0,0
176,9,lookahead-3-zeros-0,lookahead-3-zeros,26,176,9,0,0,0,2,0,0,0,0,0,2,16,4,0,32,4,4,9,2,3,0,1,1,0,0,0,0,0,0
184,9,lookahead-3-zeros-0,lookahead-3-zeros,27,184,9,2,2,0,0,0,0,0,0,2,16,4,0,32,8,0,0,9,3,1,1,1,1,0,0,0,0,0,0
188,9,lookahead-3-zeros-0,lookahead-3-zeros,28,188,9,0,2,0,4,0,0,0,0,0,2,16,4,0,0,32,8,9,2,2,1,1,1,0,0,0,0,0,0
200,10,lookahead-3-zeros-0,lookahead-3-zeros,29,200,10,0,0,0,2,0,0,0,0,0,0,16,8,0,4,32,8,10,1,1,2,1,1,0,0,0,0,0,0
216,10,lookahead-3-zeros-0,lookahead-3-zeros,30,216,10,0,0,0,0,0,0,0,2,0,0,16,2,0,4,32,16,10,2,1,0,2,1,0,0,0,0,0,0
220,10,lookahead-3-zeros-0,lookahead-3-zeros,31,220,10,0,4,16,4,0,0,32,16,0,0,0,0,0,0,0,2,10,1,2,0,2,1,0,0,0,0,0,0
220,9,lookahead-3-zeros-0,lookahead-3-zeros,32,220,9,4,16,4,0,32,16,0,0,0,0,2,0,2,0,0,0,9,2,2,0,2,1,0,0,0,0,0,0
252,9,lookahead-3-zeros-0,lookahead-3-zeros,33,252,9,4,32,4,2,32,0,2,0,2,0,0,0,0,0,0,0,9,3,2,0,0,2,0,0,0,0,0,0
252,8,lookahead-3-zeros-0,lookahead-3-zeros,34,252,8,0,0,0,0,4,0,2,0,32,0,4,0,2,32,2,2,8,4,2,0,0,2,0,0,0,0,0,0
256,8,lookahead-3-zeros-0,lookahead-3-zeros,35,256,8,0,0,0,0,0,0,4,2,0,2,32,4,0,2,32,4,8,3,3,0,0,2,0,0,0,0,0,0
332,10,lookahead-3-zeros-0,lookahead-3-zeros,36,332,10,0,4,4,2,0,0,64,8,2,0,0,0,0,0,0,0,10,2,2,1,0,0,1,0,0,0,0,0
340,10,lookahead-3-zeros-0,lookahead-3-zeros,37,340,10,8,2,0,0,64,8,2,0,2,0,0,0,0,0,0,0,10,3,0,2,0,0,1,0,0,0,0,0
